"County","date","Absentee Applications","Ballots Reported Sent","Ballots Reported Returned","In-Person Absentee Ballots","reg_voter","total_est","vap_est","cvap_est","oneday_absentee_app","oneday_ballot_sent","oneday_ballot_returned","oneday_absentee_person","oneday_absentee_app_prop","oneday_ballot_sent_prop","oneday_ballot_returned_prop","oneday_absentee_person_prop","week","oneweek_absentee_app.x","ooneweek_ballot_sent","oneweek_ballot_returned","oneweek_absentee_person","oneweek_absentee_app.y","lag.value","oneweek_absentee_app_prop","prop_reg_absentee_applied","prop_reg_absentee_person","prop_vap_reg","prop_cvap_reg","prop_ballot_sent","prop_ballot_returned","prop_reg_absentee_applied_wk","prop_reg_absentee_person_wk","prop_ballot_sent_wk","prop_ballot_returned_wk","total_absentee_requests"
"ASHLAND COUNTY",2020-10-11,3096,3071,1828,NA,9502,15710,12200,12125,6,7,18,NA,0.00194174757281553,0.0022845953002611,0.00994475138121547,NA,6,159,166,417,NA,159,192,-0.171875,0.33,NA,0.78,0.78,0.99,0.59,0.33,NA,0.99,0.59,2066233
"ASHLAND COUNTY",2020-10-12,3102,3073,1838,NA,9502,15710,12200,12125,6,2,10,NA,0.00193798449612403,0.000651253663301856,0.00547045951859956,NA,7,124,122,281,NA,124,159,-0.220125786163522,0.33,NA,0.78,0.78,0.99,0.59,0.33,NA,0.99,0.59,2066233
"ASHLAND COUNTY",2020-10-13,3142,3113,1869,NA,9502,15710,12200,12125,40,40,31,NA,0.0128949065119278,0.0130165961601041,0.0168661588683351,NA,7,124,122,281,NA,124,159,-0.220125786163522,0.33,NA,0.78,0.78,0.99,0.59,0.33,NA,0.99,0.59,2066233
"ASHLAND COUNTY",2020-10-14,3174,3145,1947,NA,9502,15710,12200,12125,32,32,78,NA,0.0101845957988542,0.0102794731769997,0.0417335473515249,NA,7,124,122,281,NA,124,159,-0.220125786163522,0.33,NA,0.78,0.78,0.99,0.61,0.33,NA,0.99,0.61,2066233
"ASHLAND COUNTY",2020-10-15,3198,3172,2027,NA,9502,15710,12200,12125,24,27,80,NA,0.00756143667296786,0.00858505564387917,0.0410888546481767,NA,7,124,122,281,NA,124,159,-0.220125786163522,0.34,NA,0.78,0.78,0.99,0.63,0.34,NA,0.99,0.63,2066233
"ASHLAND COUNTY",2020-10-16,3213,3189,2068,NA,9502,15710,12200,12125,15,17,41,NA,0.00469043151969981,0.005359394703657,0.0202269363591515,NA,7,124,122,281,NA,124,159,-0.220125786163522,0.34,NA,0.78,0.78,0.99,0.64,0.34,NA,0.99,0.64,2066233
"ASHLAND COUNTY",2020-10-17,3219,3193,2101,NA,9502,15710,12200,12125,6,4,33,NA,0.00186741363211951,0.00125431169645657,0.0159574468085106,NA,7,124,122,281,NA,124,159,-0.220125786163522,0.34,NA,0.78,0.78,0.99,0.65,0.34,NA,0.99,0.65,2066233
"ASHLAND COUNTY",2020-10-18,3220,3193,2109,NA,9502,15710,12200,12125,1,0,8,NA,0.000310655483069276,0,0.00380771061399334,NA,7,124,122,281,NA,124,159,-0.220125786163522,0.34,NA,0.78,0.78,0.99,0.65,0.34,NA,0.99,0.65,2066233
"ASHLAND COUNTY",2020-10-19,3220,3194,2109,NA,9502,15710,12200,12125,0,1,0,NA,0,0.000313185092389602,0,NA,8,90,96,459,NA,90,124,-0.274193548387097,0.34,NA,0.78,0.78,0.99,0.65,0.34,NA,0.99,0.65,2066233
"ASHLAND COUNTY",2020-10-20,3236,3213,2236,NA,9502,15710,12200,12125,16,19,127,NA,0.00496894409937888,0.00594865372573575,0.0602181128496918,NA,8,90,96,459,NA,90,124,-0.274193548387097,0.34,NA,0.78,0.78,0.99,0.69,0.34,NA,0.99,0.69,2066233
"ASHLAND COUNTY",2020-10-21,3254,3232,2359,48,9502,15710,12200,12125,18,19,123,NA,0.00556242274412855,0.0059134765017118,0.0550089445438283,NA,8,90,96,459,NA,90,124,-0.274193548387097,0.34,0.01,0.78,0.78,0.99,0.72,0.34,0.01,0.99,0.72,2066233
"ASHLAND COUNTY",2020-10-22,3274,3252,2421,103,9502,15710,12200,12125,20,20,62,55,0.00614628149969269,0.00618811881188119,0.0262823230182281,1.14583333333333,8,90,96,459,NA,90,124,-0.274193548387097,0.34,0.01,0.78,0.78,0.99,0.74,0.34,0.01,0.99,0.74,2066233
"ASHLAND COUNTY",2020-10-23,3291,3270,2493,158,9502,15710,12200,12125,17,18,72,55,0.00519242516799023,0.00553505535055351,0.0297397769516729,0.533980582524272,8,90,96,459,NA,90,124,-0.274193548387097,0.35,0.02,0.78,0.78,0.99,0.76,0.35,0.02,0.99,0.76,2066233
"ASHLAND COUNTY",2020-10-24,3305,3286,2545,205,9502,15710,12200,12125,14,16,52,47,0.00425402613187481,0.00489296636085627,0.0208584035298837,0.29746835443038,8,90,96,459,NA,90,124,-0.274193548387097,0.35,0.02,0.78,0.78,0.99,0.77,0.35,0.02,0.99,0.77,2066233
"ASHLAND COUNTY",2020-10-25,3310,3289,2568,226,9502,15710,12200,12125,5,3,23,21,0.00151285930408472,0.000912964090079124,0.00903732809430255,0.102439024390244,8,90,96,459,NA,90,124,-0.274193548387097,0.35,0.02,0.78,0.78,0.99,0.78,0.35,0.02,0.99,0.78,2066233
"ASHLAND COUNTY",2020-10-26,3312,3295,2571,226,9502,15710,12200,12125,2,6,3,0,0.000604229607250755,0.00182426269382791,0.00116822429906542,0,9,94,100,397,322,94,90,0.0444444444444444,0.35,0.02,0.78,0.78,0.99,0.78,0.35,0.02,0.99,0.78,2066233
"ASHLAND COUNTY",2020-10-27,3322,3306,2654,271,9502,15710,12200,12125,10,11,83,45,0.00301932367149758,0.00333839150227618,0.0322831583041618,0.199115044247788,9,94,100,397,322,94,90,0.0444444444444444,0.35,0.03,0.78,0.78,1,0.8,0.35,0.03,1,0.8,2066233
"ASHLAND COUNTY",2020-10-28,3346,3328,2733,329,9502,15710,12200,12125,24,22,79,58,0.00722456351595424,0.00665456745311555,0.0297663903541824,0.214022140221402,9,94,100,397,322,94,90,0.0444444444444444,0.35,0.03,0.78,0.78,0.99,0.82,0.35,0.03,0.99,0.82,2066233
"ASHLAND COUNTY",2020-10-29,3370,3354,2820,390,9502,15710,12200,12125,24,26,87,61,0.00717274357441721,0.0078125,0.0318331503841932,0.185410334346505,9,94,100,397,322,94,90,0.0444444444444444,0.35,0.04,0.78,0.78,1,0.84,0.35,0.04,1,0.84,2066233
"ASHLAND COUNTY",2020-10-30,3379,3365,2885,466,9502,15710,12200,12125,9,11,65,76,0.00267062314540059,0.00327966607036374,0.0230496453900709,0.194871794871795,9,94,100,397,322,94,90,0.0444444444444444,0.36,0.05,0.78,0.78,1,0.85,0.36,0.05,1,0.85,2066233
"ASHLAND COUNTY",2020-10-31,3399,3385,2955,544,9502,15710,12200,12125,20,20,70,78,0.00591891092039065,0.00594353640416048,0.024263431542461,0.167381974248927,9,94,100,397,322,94,90,0.0444444444444444,0.36,0.06,0.78,0.78,1,0.87,0.36,0.06,1,0.87,2066233
"ASHLAND COUNTY",2020-11-01,3404,3389,2965,548,9502,15710,12200,12125,5,4,10,4,0.00147102088849662,0.00118168389955687,0.00338409475465313,0.00735294117647059,9,94,100,397,322,94,90,0.0444444444444444,0.36,0.06,0.78,0.78,1,0.87,0.36,0.06,1,0.87,2066233
"ASHLAND COUNTY",2020-11-02,3405,3390,2967,548,9502,15710,12200,12125,1,1,2,0,0.000293772032902468,0.000295072292711714,0.000674536256323777,0,10,1,1,2,0,1,94,-0.98936170212766,0.36,0.06,0.78,0.78,1,0.87,0.36,0.06,1,0.87,2066233
"BARRON COUNTY",2020-09-01,4549,NA,NA,NA,26810,45250,35435,35020,0,0,0,0,NA,NA,NA,NA,1,570,NA,NA,NA,570,NA,NA,0.17,NA,0.76,0.77,NA,NA,0.17,NA,NA,NA,2066233
"BARRON COUNTY",2020-09-02,4622,NA,NA,NA,26810,45250,35435,35020,73,NA,NA,NA,0.0160474829632886,NA,NA,NA,1,570,NA,NA,NA,570,NA,NA,0.17,NA,0.76,0.77,NA,NA,0.17,NA,NA,NA,2066233
"BARRON COUNTY",2020-09-03,5014,NA,NA,NA,26810,45250,35435,35020,392,NA,NA,NA,0.0848117697966248,NA,NA,NA,1,570,NA,NA,NA,570,NA,NA,0.19,NA,0.76,0.77,NA,NA,0.19,NA,NA,NA,2066233
"BARRON COUNTY",2020-09-04,5119,NA,NA,NA,26810,45250,35435,35020,105,NA,NA,NA,0.0209413641802952,NA,NA,NA,1,570,NA,NA,NA,570,NA,NA,0.19,NA,0.76,0.77,NA,NA,0.19,NA,NA,NA,2066233
"BARRON COUNTY",2020-09-07,5216,NA,NA,NA,26810,45250,35435,35020,97,NA,NA,NA,0.0189490134791952,NA,NA,NA,2,330,NA,NA,NA,330,570,-0.421052631578947,0.19,NA,0.76,0.77,NA,NA,0.19,NA,NA,NA,2066233
"BARRON COUNTY",2020-09-08,5217,NA,NA,NA,26810,45250,35435,35020,1,NA,NA,NA,0.000191717791411043,NA,NA,NA,2,330,NA,NA,NA,330,570,-0.421052631578947,0.19,NA,0.76,0.77,NA,NA,0.19,NA,NA,NA,2066233
"BARRON COUNTY",2020-09-09,5277,NA,NA,NA,26810,45250,35435,35020,60,NA,NA,NA,0.0115008625646924,NA,NA,NA,2,330,NA,NA,NA,330,570,-0.421052631578947,0.2,NA,0.76,0.77,NA,NA,0.2,NA,NA,NA,2066233
"BARRON COUNTY",2020-09-10,5341,NA,NA,NA,26810,45250,35435,35020,64,NA,NA,NA,0.0121281030888763,NA,NA,NA,2,330,NA,NA,NA,330,570,-0.421052631578947,0.2,NA,0.76,0.77,NA,NA,0.2,NA,NA,NA,2066233
"BARRON COUNTY",2020-09-11,5358,NA,NA,NA,26810,45250,35435,35020,17,NA,NA,NA,0.00318292454596518,NA,NA,NA,2,330,NA,NA,NA,330,570,-0.421052631578947,0.2,NA,0.76,0.77,NA,NA,0.2,NA,NA,NA,2066233
"BARRON COUNTY",2020-09-12,5449,NA,NA,NA,26810,45250,35435,35020,91,NA,NA,NA,0.0169839492347891,NA,NA,NA,2,330,NA,NA,NA,330,570,-0.421052631578947,0.2,NA,0.76,0.77,NA,NA,0.2,NA,NA,NA,2066233
"BARRON COUNTY",2020-09-14,5547,NA,NA,NA,26810,45250,35435,35020,98,NA,NA,NA,0.0179849513672233,NA,NA,NA,3,499,NA,NA,NA,499,330,0.512121212121212,0.21,NA,0.76,0.77,NA,NA,0.21,NA,NA,NA,2066233
"BARRON COUNTY",2020-09-15,5641,NA,NA,NA,26810,45250,35435,35020,94,NA,NA,NA,0.0169460969893636,NA,NA,NA,3,499,NA,NA,NA,499,330,0.512121212121212,0.21,NA,0.76,0.77,NA,NA,0.21,NA,NA,NA,2066233
"BARRON COUNTY",2020-09-16,5748,NA,NA,NA,26810,45250,35435,35020,107,NA,NA,NA,0.018968268037582,NA,NA,NA,3,499,NA,NA,NA,499,330,0.512121212121212,0.21,NA,0.76,0.77,NA,NA,0.21,NA,NA,NA,2066233
"BARRON COUNTY",2020-09-17,5799,3489,0,NA,26810,45250,35435,35020,51,NA,NA,NA,0.00887265135699374,NA,NA,NA,3,499,NA,NA,NA,499,330,0.512121212121212,0.22,NA,0.76,0.77,0.6,0,0.22,NA,0.6,0,2066233
"BARRON COUNTY",2020-09-18,5874,4206,1,NA,26810,45250,35435,35020,75,717,1,NA,0.0129332643559234,0.205503009458297,Inf,NA,3,499,NA,NA,NA,499,330,0.512121212121212,0.22,NA,0.76,0.77,0.72,0,0.22,NA,0.72,0,2066233
"BARRON COUNTY",2020-09-19,5948,5080,1,NA,26810,45250,35435,35020,74,874,0,NA,0.0125978890023834,0.207798383262007,0,NA,3,499,NA,NA,NA,499,330,0.512121212121212,0.22,NA,0.76,0.77,0.85,0,0.22,NA,0.85,0,2066233
"BARRON COUNTY",2020-09-21,5973,5208,1,NA,26810,45250,35435,35020,25,128,0,NA,0.00420309347679892,0.0251968503937008,0,NA,4,452,1047,1077,NA,452,499,-0.094188376753507,0.22,NA,0.76,0.77,0.87,0,0.22,NA,0.87,0,2066233
"BARRON COUNTY",2020-09-22,6123,5772,115,NA,26810,45250,35435,35020,150,564,114,NA,0.0251130085384229,0.108294930875576,114,NA,4,452,1047,1077,NA,452,499,-0.094188376753507,0.23,NA,0.76,0.77,0.94,0.02,0.23,NA,0.94,0.02,2066233
"BARRON COUNTY",2020-09-23,6217,5941,304,NA,26810,45250,35435,35020,94,169,189,NA,0.0153519516576841,0.0292792792792793,1.64347826086957,NA,4,452,1047,1077,NA,452,499,-0.094188376753507,0.23,NA,0.76,0.77,0.96,0.05,0.23,NA,0.96,0.05,2066233
"BARRON COUNTY",2020-09-24,6289,6020,496,NA,26810,45250,35435,35020,72,79,192,NA,0.0115811484638893,0.0132974246759805,0.631578947368421,NA,4,452,1047,1077,NA,452,499,-0.094188376753507,0.23,NA,0.76,0.77,0.96,0.08,0.23,NA,0.96,0.08,2066233
"BARRON COUNTY",2020-09-25,6340,6073,732,NA,26810,45250,35435,35020,51,53,236,NA,0.00810939736047066,0.00880398671096345,0.475806451612903,NA,4,452,1047,1077,NA,452,499,-0.094188376753507,0.24,NA,0.76,0.77,0.96,0.12,0.24,NA,0.96,0.12,2066233
"BARRON COUNTY",2020-09-26,6395,6124,1036,NA,26810,45250,35435,35020,55,51,304,NA,0.00867507886435331,0.00839782644492014,0.415300546448087,NA,4,452,1047,1077,NA,452,499,-0.094188376753507,0.24,NA,0.76,0.77,0.96,0.16,0.24,NA,0.96,0.16,2066233
"BARRON COUNTY",2020-09-27,6400,6127,1078,NA,26810,45250,35435,35020,5,3,42,NA,0.000781860828772478,0.000489875898105813,0.0405405405405405,NA,4,452,1047,1077,NA,452,499,-0.094188376753507,0.24,NA,0.76,0.77,0.96,0.17,0.24,NA,0.96,0.17,2066233
"BARRON COUNTY",2020-09-28,6423,6193,1100,NA,26810,45250,35435,35020,23,66,22,NA,0.00359375,0.0107719928186715,0.0204081632653061,NA,5,476,561,1492,NA,476,452,0.0530973451327434,0.24,NA,0.76,0.77,0.96,0.17,0.24,NA,0.96,0.17,2066233
"BARRON COUNTY",2020-09-29,6530,6357,1518,NA,26810,45250,35435,35020,107,164,418,NA,0.0166588821423011,0.0264815113838204,0.38,NA,5,476,561,1492,NA,476,452,0.0530973451327434,0.24,NA,0.76,0.77,0.97,0.23,0.24,NA,0.97,0.23,2066233
"BARRON COUNTY",2020-09-30,6627,6427,1800,NA,26810,45250,35435,35020,97,70,282,NA,0.014854517611026,0.0110114834041214,0.185770750988142,NA,5,476,561,1492,NA,476,452,0.0530973451327434,0.25,NA,0.76,0.77,0.97,0.27,0.25,NA,0.97,0.27,2066233
"BARRON COUNTY",2020-10-01,6708,6522,1983,NA,26810,45250,35435,35020,81,95,183,NA,0.0122227252150294,0.0147813910066905,0.101666666666667,NA,5,476,561,1492,NA,476,452,0.0530973451327434,0.25,NA,0.76,0.77,0.97,0.3,0.25,NA,0.97,0.3,2066233
"BARRON COUNTY",2020-10-02,6797,6623,2283,NA,26810,45250,35435,35020,89,101,300,NA,0.0132677400119261,0.0154860472247777,0.151285930408472,NA,5,476,561,1492,NA,476,452,0.0530973451327434,0.25,NA,0.76,0.77,0.97,0.34,0.25,NA,0.97,0.34,2066233
"BARRON COUNTY",2020-10-03,6849,6679,2540,NA,26810,45250,35435,35020,52,56,257,NA,0.00765043401500662,0.00845538275705873,0.112571178274201,NA,5,476,561,1492,NA,476,452,0.0530973451327434,0.26,NA,0.76,0.77,0.98,0.37,0.26,NA,0.98,0.37,2066233
"BARRON COUNTY",2020-10-04,6876,6688,2570,NA,26810,45250,35435,35020,27,9,30,NA,0.00394218134034166,0.00134750711184309,0.0118110236220472,NA,5,476,561,1492,NA,476,452,0.0530973451327434,0.26,NA,0.76,0.77,0.97,0.37,0.26,NA,0.97,0.37,2066233
"BARRON COUNTY",2020-10-05,6883,6694,2584,NA,26810,45250,35435,35020,7,6,14,NA,0.00101803374054683,0.000897129186602871,0.00544747081712062,NA,6,441,516,1138,NA,441,476,-0.0735294117647059,0.26,NA,0.76,0.77,0.97,0.38,0.26,NA,0.97,0.38,2066233
"BARRON COUNTY",2020-10-06,6981,6805,2951,NA,26810,45250,35435,35020,98,111,367,NA,0.0142379776260352,0.016582013743651,0.14202786377709,NA,6,441,516,1138,NA,441,476,-0.0735294117647059,0.26,NA,0.76,0.77,0.97,0.42,0.26,NA,0.97,0.42,2066233
"BARRON COUNTY",2020-10-07,7086,6977,3165,NA,26810,45250,35435,35020,105,172,214,NA,0.015040825096691,0.0252755326965467,0.0725177905794646,NA,6,441,516,1138,NA,441,476,-0.0735294117647059,0.26,NA,0.76,0.77,0.98,0.45,0.26,NA,0.98,0.45,2066233
"BARRON COUNTY",2020-10-08,7163,7057,3306,NA,26810,45250,35435,35020,77,80,141,NA,0.0108664973186565,0.011466246237638,0.0445497630331754,NA,6,441,516,1138,NA,441,476,-0.0735294117647059,0.27,NA,0.76,0.77,0.99,0.46,0.27,NA,0.99,0.46,2066233
"BARRON COUNTY",2020-10-09,7221,7117,3468,NA,26810,45250,35435,35020,58,60,162,NA,0.00809716599190283,0.00850219640073686,0.0490018148820327,NA,6,441,516,1138,NA,441,476,-0.0735294117647059,0.27,NA,0.76,0.77,0.99,0.48,0.27,NA,0.99,0.48,2066233
"BARRON COUNTY",2020-10-10,7293,7178,3647,NA,26810,45250,35435,35020,72,61,179,NA,0.00997091815538014,0.00857102711816777,0.0516147635524798,NA,6,441,516,1138,NA,441,476,-0.0735294117647059,0.27,NA,0.76,0.77,0.98,0.5,0.27,NA,0.98,0.5,2066233
"BARRON COUNTY",2020-10-11,7317,7204,3708,NA,26810,45250,35435,35020,24,26,61,NA,0.00329082682023859,0.00362217887991084,0.0167260762270359,NA,6,441,516,1138,NA,441,476,-0.0735294117647059,0.27,NA,0.76,0.77,0.98,0.51,0.27,NA,0.98,0.51,2066233
"BARRON COUNTY",2020-10-12,7331,7210,3717,NA,26810,45250,35435,35020,14,6,9,NA,0.001913352466858,0.000832870627429206,0.00242718446601942,NA,7,420,440,887,NA,420,441,-0.0476190476190476,0.27,NA,0.76,0.77,0.98,0.51,0.27,NA,0.98,0.51,2066233
"BARRON COUNTY",2020-10-13,7467,7345,3919,NA,26810,45250,35435,35020,136,135,202,NA,0.0185513572500341,0.0187239944521498,0.0543449018025289,NA,7,420,440,887,NA,420,441,-0.0476190476190476,0.28,NA,0.76,0.77,0.98,0.52,0.28,NA,0.98,0.52,2066233
"BARRON COUNTY",2020-10-14,7535,7436,4059,NA,26810,45250,35435,35020,68,91,140,NA,0.00910673630641489,0.0123893805309735,0.0357233988262312,NA,7,420,440,887,NA,420,441,-0.0476190476190476,0.28,NA,0.76,0.77,0.99,0.54,0.28,NA,0.99,0.54,2066233
"BARRON COUNTY",2020-10-15,7646,7519,4279,NA,26810,45250,35435,35020,111,83,220,NA,0.0147312541473125,0.0111619150080689,0.0542005420054201,NA,7,420,440,887,NA,420,441,-0.0476190476190476,0.29,NA,0.76,0.77,0.98,0.56,0.29,NA,0.98,0.56,2066233
"BARRON COUNTY",2020-10-16,7694,7596,4456,NA,26810,45250,35435,35020,48,77,177,NA,0.00627779230970442,0.0102407235004655,0.0413648048609488,NA,7,420,440,887,NA,420,441,-0.0476190476190476,0.29,NA,0.76,0.77,0.99,0.58,0.29,NA,0.99,0.58,2066233
"BARRON COUNTY",2020-10-17,7731,7638,4572,NA,26810,45250,35435,35020,37,42,116,NA,0.00480894203275279,0.00552922590837283,0.026032315978456,NA,7,420,440,887,NA,420,441,-0.0476190476190476,0.29,NA,0.76,0.77,0.99,0.59,0.29,NA,0.99,0.59,2066233
"BARRON COUNTY",2020-10-18,7737,7644,4595,NA,26810,45250,35435,35020,6,6,23,NA,0.000776096235933256,0.000785545954438335,0.00503062117235346,NA,7,420,440,887,NA,420,441,-0.0476190476190476,0.29,NA,0.76,0.77,0.99,0.59,0.29,NA,0.99,0.59,2066233
"BARRON COUNTY",2020-10-19,7754,7656,4641,NA,26810,45250,35435,35020,17,12,46,NA,0.00219723407005299,0.00156985871271586,0.0100108813928183,NA,8,155,165,984,NA,155,420,-0.630952380952381,0.29,NA,0.76,0.77,0.99,0.6,0.29,NA,0.99,0.6,2066233
"BARRON COUNTY",2020-10-20,7805,7711,4933,NA,26810,45250,35435,35020,51,55,292,NA,0.00657725045137993,0.00718390804597701,0.0629174746821806,NA,8,155,165,984,NA,155,420,-0.630952380952381,0.29,NA,0.76,0.77,0.99,0.63,0.29,NA,0.99,0.63,2066233
"BARRON COUNTY",2020-10-21,7845,7749,5139,498,26810,45250,35435,35020,40,38,206,NA,0.0051249199231262,0.00492802489949423,0.0417595783498885,NA,8,155,165,984,NA,155,420,-0.630952380952381,0.29,0.02,0.76,0.77,0.99,0.66,0.29,0.02,0.99,0.66,2066233
"BARRON COUNTY",2020-10-22,7838,7751,5257,874,26810,45250,35435,35020,-7,2,118,376,-0.000892288081580625,0.000258097819073429,0.0229616656937147,0.755020080321285,8,155,165,984,NA,155,420,-0.630952380952381,0.29,0.03,0.76,0.77,0.99,0.67,0.29,0.03,0.99,0.67,2066233
"BARRON COUNTY",2020-10-23,7852,7790,5391,1160,26810,45250,35435,35020,14,39,134,286,0.00178616994131156,0.00503160882466778,0.0254898230930188,0.327231121281465,8,155,165,984,NA,155,420,-0.630952380952381,0.29,0.04,0.76,0.77,0.99,0.69,0.29,0.04,0.99,0.69,2066233
"BARRON COUNTY",2020-10-24,7881,7803,5502,1476,26810,45250,35435,35020,29,13,111,316,0.00369332654100866,0.00166880616174583,0.0205898720089037,0.272413793103448,8,155,165,984,NA,155,420,-0.630952380952381,0.29,0.06,0.76,0.77,0.99,0.7,0.29,0.06,0.99,0.7,2066233
"BARRON COUNTY",2020-10-25,7892,7809,5579,1548,26810,45250,35435,35020,11,6,77,72,0.00139576195914224,0.000768935024990388,0.0139949109414758,0.0487804878048781,8,155,165,984,NA,155,420,-0.630952380952381,0.29,0.06,0.76,0.77,0.99,0.71,0.29,0.06,0.99,0.71,2066233
"BARRON COUNTY",2020-10-26,7906,7813,5597,1563,26810,45250,35435,35020,14,4,18,15,0.00177394830207805,0.000512229478806505,0.00322638465674852,0.00968992248062015,9,17,45,1013,1972,17,155,-0.890322580645161,0.29,0.06,0.76,0.77,0.99,0.71,0.29,0.06,0.99,0.71,2066233
"BARRON COUNTY",2020-10-27,7913,7832,5799,1913,26810,45250,35435,35020,7,19,202,350,0.000885403491019479,0.00243184436196083,0.0360907629087011,0.223928342930262,9,17,45,1013,1972,17,155,-0.890322580645161,0.3,0.07,0.76,0.77,0.99,0.73,0.3,0.07,0.99,0.73,2066233
"BARRON COUNTY",2020-10-28,7926,7845,6016,2263,26810,45250,35435,35020,13,13,217,350,0.00164286616959434,0.00165985699693565,0.0374202448698051,0.1829587036069,9,17,45,1013,1972,17,155,-0.890322580645161,0.3,0.08,0.76,0.77,0.99,0.76,0.3,0.08,0.99,0.76,2066233
"BARRON COUNTY",2020-10-29,7936,7856,6171,2564,26810,45250,35435,35020,10,11,155,301,0.00126167045167802,0.00140216698534098,0.0257646276595745,0.13300927971719,9,17,45,1013,1972,17,155,-0.890322580645161,0.3,0.1,0.76,0.77,0.99,0.78,0.3,0.1,0.99,0.78,2066233
"BARRON COUNTY",2020-10-30,7932,7876,6358,2914,26810,45250,35435,35020,-4,20,187,350,-0.000504032258064516,0.00254582484725051,0.0303030303030303,0.136505460218409,9,17,45,1013,1972,17,155,-0.890322580645161,0.3,0.11,0.76,0.77,0.99,0.8,0.3,0.11,0.99,0.8,2066233
"BARRON COUNTY",2020-10-31,7912,7856,6560,3477,26810,45250,35435,35020,-20,-20,202,563,-0.00252143217347453,-0.00253936008125952,0.031770997168921,0.193205216197666,9,17,45,1013,1972,17,155,-0.890322580645161,0.3,0.13,0.76,0.77,0.99,0.83,0.3,0.13,0.99,0.83,2066233
"BARRON COUNTY",2020-11-01,7909,7854,6592,3520,26810,45250,35435,35020,-3,-2,32,43,-0.000379170879676441,-0.000254582484725051,0.0048780487804878,0.0123669830313489,9,17,45,1013,1972,17,155,-0.890322580645161,0.3,0.13,0.76,0.77,0.99,0.83,0.3,0.13,0.99,0.83,2066233
"BARRON COUNTY",2020-11-02,7909,7854,6620,3542,26810,45250,35435,35020,0,0,28,22,0,0,0.00424757281553398,0.00625,10,0,0,28,22,0,17,-1,0.3,0.13,0.76,0.77,0.99,0.84,0.3,0.13,0.99,0.84,2066233
"BAYFIELD COUNTY",2020-09-01,2928,NA,NA,NA,11592,14990,12365,12245,0,0,0,0,NA,NA,NA,NA,1,140,NA,NA,NA,140,NA,NA,0.25,NA,0.94,0.95,NA,NA,0.25,NA,NA,NA,2066233
"BAYFIELD COUNTY",2020-09-02,2943,NA,NA,NA,11592,14990,12365,12245,15,NA,NA,NA,0.00512295081967213,NA,NA,NA,1,140,NA,NA,NA,140,NA,NA,0.25,NA,0.94,0.95,NA,NA,0.25,NA,NA,NA,2066233
"BAYFIELD COUNTY",2020-09-03,2953,NA,NA,NA,11592,14990,12365,12245,10,NA,NA,NA,0.00339789330615019,NA,NA,NA,1,140,NA,NA,NA,140,NA,NA,0.25,NA,0.94,0.95,NA,NA,0.25,NA,NA,NA,2066233
"BAYFIELD COUNTY",2020-09-04,3068,NA,NA,NA,11592,14990,12365,12245,115,NA,NA,NA,0.0389434473416864,NA,NA,NA,1,140,NA,NA,NA,140,NA,NA,0.26,NA,0.94,0.95,NA,NA,0.26,NA,NA,NA,2066233
"BAYFIELD COUNTY",2020-09-07,3124,NA,NA,NA,11592,14990,12365,12245,56,NA,NA,NA,0.0182529335071708,NA,NA,NA,2,129,NA,NA,NA,129,140,-0.0785714285714286,0.27,NA,0.94,0.95,NA,NA,0.27,NA,NA,NA,2066233
"BAYFIELD COUNTY",2020-09-08,3128,NA,NA,NA,11592,14990,12365,12245,4,NA,NA,NA,0.00128040973111396,NA,NA,NA,2,129,NA,NA,NA,129,140,-0.0785714285714286,0.27,NA,0.94,0.95,NA,NA,0.27,NA,NA,NA,2066233
"BAYFIELD COUNTY",2020-09-09,3145,NA,NA,NA,11592,14990,12365,12245,17,NA,NA,NA,0.00543478260869565,NA,NA,NA,2,129,NA,NA,NA,129,140,-0.0785714285714286,0.27,NA,0.94,0.95,NA,NA,0.27,NA,NA,NA,2066233
"BAYFIELD COUNTY",2020-09-10,3171,NA,NA,NA,11592,14990,12365,12245,26,NA,NA,NA,0.0082670906200318,NA,NA,NA,2,129,NA,NA,NA,129,140,-0.0785714285714286,0.27,NA,0.94,0.95,NA,NA,0.27,NA,NA,NA,2066233
"BAYFIELD COUNTY",2020-09-11,3187,NA,NA,NA,11592,14990,12365,12245,16,NA,NA,NA,0.00504572690003154,NA,NA,NA,2,129,NA,NA,NA,129,140,-0.0785714285714286,0.27,NA,0.94,0.95,NA,NA,0.27,NA,NA,NA,2066233
"BAYFIELD COUNTY",2020-09-12,3197,NA,NA,NA,11592,14990,12365,12245,10,NA,NA,NA,0.00313774709758393,NA,NA,NA,2,129,NA,NA,NA,129,140,-0.0785714285714286,0.28,NA,0.94,0.95,NA,NA,0.28,NA,NA,NA,2066233
"BAYFIELD COUNTY",2020-09-14,3208,NA,NA,NA,11592,14990,12365,12245,11,NA,NA,NA,0.00344072568032531,NA,NA,NA,3,236,NA,NA,NA,236,129,0.829457364341085,0.28,NA,0.94,0.95,NA,NA,0.28,NA,NA,NA,2066233
"BAYFIELD COUNTY",2020-09-15,3233,NA,NA,NA,11592,14990,12365,12245,25,NA,NA,NA,0.0077930174563591,NA,NA,NA,3,236,NA,NA,NA,236,129,0.829457364341085,0.28,NA,0.94,0.95,NA,NA,0.28,NA,NA,NA,2066233
